0.0025475956,0.1190213,-0.005185364,-0.13651143,-0.0166992,-0.0012937859,0.071033575,-0.038146306,0.065711856,0.08403605,-0.074438214,0.0889789,-0.025262363,-0.045615196,-0.06780274,0.069720715,0.1569543,0.052790828,0.08890787,0.18502066,0.023256427,0.011052141,-0.004187811,-0.09373553,-0.019335367,-0.097138174,0.03181786,-0.016198676,0.137436,0.08594462,0.046967044,-0.06903813,-0.0015477017,0.069425076,0.037637815,0.05475924,-0.0015643407,0.0065096095,-0.012213554,0.08915096,0.110480815,0.0002428107,0.089803234,0.019139607,0.06121911,-0.121211894,-0.042140253,0.059695568,-0.104486324,-0.071549445,0.0025838,-0.06364574,-0.102468,0.14427534,-0.0673473,0.05491559,0.060136855,0.14577413,-0.056010287,0.09661998,-0.037646893,-0.018826984,-0.19486275,-0.1120604
0.001669839,0.11377476,-0.004979752,-0.13423078,-0.016140752,-0.004980348,0.073962376,-0.038348738,0.06618086,0.08174054,-0.06946749,0.087730065,-0.029105164,-0.04250001,-0.066720515,0.06921576,0.15668929,0.05092327,0.08776012,0.19061248,0.022804413,0.013050734,-0.0011934042,-0.09724028,-0.01873647,-0.095349126,0.03215147,-0.015700217,0.13581987,0.088345416,0.04873358,-0.07225694,-0.00012329966,0.06756041,0.035810124,0.05864534,-0.003011737,0.0073220637,-0.013924848,0.09169875,0.10917141,-0.002560678,0.090266,0.018938959,0.061006047,-0.12300367,-0.038831342,0.057542965,-0.1050755,-0.072346374,0.0016649254,-0.061229084,-0.100034796,0.14328954,-0.06888218,0.057554062,0.055795707,0.14776514,-0.05327645,0.095165,-0.04179015,-0.016468443,-0.19280007,-0.10805808
0.0032445267,0.117956966,-0.006275776,-0.13430199,-0.018153667,-0.0034591034,0.070703425,-0.038757898,0.066039145,0.084883064,-0.074005775,0.08928302,-0.026964717,-0.042561032,-0.06844206,0.06907976,0.15521137,0.05198572,0.088398844,0.18618745,0.023923365,0.011586339,-0.0012901574,-0.09625814,-0.015710529,-0.096160844,0.03248439,-0.015302841,0.13755319,0.08761827,0.04769971,-0.06953166,-0.001924552,0.070474744,0.03806762,0.0564331,-0.0032117236,0.0067243055,-0.013229411,0.09023789,0.11076344,-0.00019543245,0.09090861,0.020020204,0.061319813,-0.12165394,-0.039953995,0.058458485,-0.105537735,-0.07199134,0.001736911,-0.06281157,-0.10111267,0.14389238,-0.06919994,0.057832617,0.057499006,0.14758208,-0.054110583,0.09624113,-0.038121954,-0.016952135,-0.19354337,-0.10881563
0.00072963536,0.11777647,-0.004065793,-0.12903424,-0.019845571,-0.0012556463,0.07281636,-0.03400997,0.065257944,0.08736132,-0.07869333,0.089833245,-0.029430516,-0.0504089,-0.06743453,0.0644405,0.15487705,0.05326254,0.08951497,0.18414949,0.0268799,0.011176523,0.001020506,-0.09176484,-0.020737533,-0.09725898,0.028354382,-0.0174203,0.1387492,0.08390679,0.047015045,-0.06328297,0.0008833669,0.06736845,0.04452188,0.05346051,-0.0018260889,0.006381545,-0.008717481,0.08933193,0.109395616,0.0063232444,0.08622606,0.017338924,0.061806522,-0.121459454,-0.039941367,0.056357644,-0.1033036,-0.06980246,0.0040947627,-0.06316246,-0.10313006,0.14470677,-0.0668644,0.054358307,0.062403813,0.14326908,-0.054374617,0.095591016,-0.044067048,-0.016951941,-0.1945759,-0.1095163
0.0012611635,0.11917059,-0.010143616,-0.13320771,-0.01942498,0.00025274605,0.071086325,-0.033503562,0.06546529,0.087532505,-0.07571847,0.08992763,-0.027170591,-0.045660794,-0.068259366,0.07110603,0.15806726,0.051520918,0.09015994,0.1804415,0.025674991,0.0101839155,-0.0014597327,-0.09645194,-0.016478807,-0.09962974,0.03055998,-0.014464492,0.14023706,0.089033164,0.0465683,-0.06787369,-0.0028974563,0.07365665,0.041863713,0.053928874,-0.0024498124,0.007095311,-0.014280327,0.08532674,0.11188268,0.0047189444,0.08695769,0.021836424,0.061529055,-0.11819577,-0.04014398,0.056815717,-0.10221367,-0.07414611,-0.0015941095,-0.06585735,-0.1016639,0.14440306,-0.067877494,0.055447835,0.058410607,0.14504403,-0.05741231,0.0925259,-0.04032362,-0.018422239,-0.19159928,-0.110601515
0.0016205572,0.1155398,-0.0058661457,-0.1382265,-0.0140418075,-0.0046650544,0.07058349,-0.04191786,0.06577728,0.081119284,-0.071794964,0.08983495,-0.028865665,-0.040766988,-0.06975919,0.071192175,0.15665722,0.050507143,0.08891564,0.18943608,0.02174826,0.014653635,-0.0011196993,-0.09664547,-0.017396118,-0.09424508,0.032716297,-0.016292028,0.13855562,0.08837834,0.04628645,-0.072766766,-0.0024887621,0.06880207,0.034886427,0.05683212,-0.002306521,0.0059292633,-0.015409283,0.09388307,0.1101653,-0.00013429299,0.090694286,0.019484881,0.06274982,-0.1209506,-0.03980562,0.05828418,-0.10817876,-0.07249865,0.0013596471,-0.063168764,-0.09929706,0.1438302,-0.067597724,0.06015611,0.05463528,0.14763777,-0.0536873,0.09748057,-0.03917773,-0.016282551,-0.19345954,-0.10977893
0.0047962256,0.11623956,-0.0057194163,-0.13398467,-0.017765101,-0.005083181,0.07202108,-0.04075896,0.06449684,0.082916975,-0.07439962,0.08919144,-0.024998043,-0.040443555,-0.066202715,0.07107476,0.151016,0.04927668,0.09123654,0.1859326,0.02592462,0.009610554,-0.00029477477,-0.093567,-0.019592151,-0.092252985,0.033973627,-0.018245652,0.13564715,0.08868379,0.04578401,-0.07089099,-0.003958922,0.06798498,0.04006839,0.055169653,-0.0032508373,0.008440884,-0.0112847835,0.092051506,0.112743124,0.00021362863,0.08928276,0.015828595,0.06283279,-0.1223949,-0.038421974,0.057689138,-0.10619911,-0.06988194,0.0036650784,-0.05888269,-0.10057728,0.14560556,-0.06855971,0.059631594,0.056921788,0.1485185,-0.05536528,0.10076589,-0.040093333,-0.017444983,-0.1936672,-0.10549247
0.0023710243,0.114861056,-0.0065784417,-0.13628393,-0.015478579,-0.004072912,0.070520125,-0.040378504,0.065163895,0.08221355,-0.07157805,0.08855171,-0.026908703,-0.04038893,-0.06618747,0.0719039,0.15534641,0.050521243,0.08931072,0.18718424,0.02288834,0.012678137,-0.0015910305,-0.09550741,-0.018480811,-0.09419542,0.03344082,-0.016748026,0.13641682,0.089197725,0.046590682,-0.07245071,-0.0015557446,0.06914705,0.03548567,0.05657535,-0.0025911499,0.008489596,-0.014085799,0.09205644,0.11226455,-0.0014740843,0.090930454,0.018855087,0.062507495,-0.12054327,-0.038419046,0.058634385,-0.10717271,-0.07263138,0.002233358,-0.061166883,-0.10123549,0.14395157,-0.06875287,0.058907837,0.054856703,0.14733551,-0.05513456,0.097374685,-0.038331248,-0.016353987,-0.1941406,-0.108479686
0.00038178265,0.119149685,-0.005677438,-0.1300064,-0.01948482,0.00069473684,0.07225283,-0.033804353,0.06422663,0.087441355,-0.07641182,0.09137715,-0.029556178,-0.050045386,-0.067502156,0.06593248,0.15562415,0.05384514,0.089089245,0.18323752,0.02268648,0.011884656,0.00029248,-0.09456117,-0.017581444,-0.09657353,0.028850276,-0.016116057,0.13971698,0.086499065,0.04740329,-0.06483162,0.00062312186,0.06874541,0.042915598,0.054242853,-0.001153037,0.0075917467,-0.010469001,0.08942118,0.11003044,0.0043254867,0.08790838,0.017841667,0.06235555,-0.1210634,-0.040464457,0.055956304,-0.10399746,-0.07102986,0.003302414,-0.06445015,-0.10312429,0.14487663,-0.06757586,0.053532835,0.0624402,0.14348018,-0.055600397,0.09507343,-0.041924484,-0.016785711,-0.19291896,-0.11053687
0.0009892061,0.114339665,-0.006030647,-0.1329814,-0.017055059,-0.004083611,0.07208161,-0.03747502,0.06504787,0.0839005,-0.07411487,0.089855045,-0.028231442,-0.04419677,-0.0684108,0.06706782,0.15770365,0.053661168,0.08854215,0.18794385,0.02277723,0.013929609,0.001488369,-0.096318394,-0.017082296,-0.09698096,0.03098488,-0.017257776,0.13856405,0.08769539,0.046961747,-0.066954166,-0.0011435226,0.070191205,0.03951933,0.057654433,-0.0017727222,0.0047675893,-0.012759995,0.091707215,0.11164095,0.0018441416,0.088282436,0.019187715,0.061079882,-0.12161117,-0.037480228,0.05597981,-0.107726075,-0.07297406,0.00020887516,-0.06290977,-0.09995842,0.1442705,-0.0685155,0.057271983,0.054277405,0.14704326,-0.051450796,0.096482724,-0.041598745,-0.014147118,-0.19548196,-0.1078463
